datetime;username;content;id;sentiment;annotator;annotation_id;created_at;updated_at;lead_time
08/12/2022 01:10;convomfs;💭 i miss my almost lover, engga kuat dari tadi nangis.;3082;N;1;3241;09/12/2022 13:37;09/12/2022 13:37;27764
08/12/2022 01:20;convomfs;🤍 Karena parkiran di Mall penuh, Akhirnya Ibu Budi memutuskan untuk ________;3081;O;1;3240;09/12/2022 13:37;09/12/2022 13:37;2771
08/12/2022 01:20;convomfs;🤍 lg cari mas mas gondrong yg jkt mlg naik bis trans 27 nov kmrn;3080;O;1;3239;09/12/2022 13:37;09/12/2022 13:37;12881
08/12/2022 01:21;convomfs;🤍 etis ga si cewek curhat sama cowok orang?;3079;O;1;3238;09/12/2022 13:37;09/12/2022 13:37;5199
08/12/2022 01:26;convomfs;i only had love for you 🤍;3078;O;1;3237;09/12/2022 13:37;09/12/2022 13:37;515
08/12/2022 01:50;convomfs;💭 sender kan kmrn ketipu pulsa ya, tp yg sender pikirin itu knp penipu itu mintanya pulsa dan bukan duit dari ewalletnya? mksdnya emg pulsa bisa dijadiin duit? 😭;3077;O;1;3236;09/12/2022 13:36;09/12/2022 13:36;173078
08/12/2022 02:09;convomfs;"🤍 kalo stlh putus, hubungan kalian baik"" aja sma mantan, trus mantan kalian nikah dan ngundang kalian, bakal dateng gak?";3076;O;1;3235;09/12/2022 13:34;09/12/2022 13:34;3344
08/12/2022 02:13;convomfs;💭 definisi nemenin dari 0 tu gmn yh konsepnya? kok banyak yg beda beda wkkw jadi bingung;3075;O;1;3234;09/12/2022 13:33;09/12/2022 13:33;4278
08/12/2022 02:20;convomfs;🤍 i feel so bad for my self 💔;3074;N;1;3233;09/12/2022 13:33;09/12/2022 13:33;7078
08/12/2022 02:30;convomfs;🤍 anak kosan kenapa ya kalo nutup pintu kaya gempa;3073;O;1;3232;09/12/2022 13:33;09/12/2022 13:33;3059
08/12/2022 03:11;convomfs;ini kalo pake make up trus solat gapapa kah? aku bingubgggg 💭;3072;O;1;3231;09/12/2022 13:33;09/12/2022 13:33;1681
08/12/2022 03:17;convomfs;🤍 hi aku baru bangun lagi di kereta, gabut banget, baru samps tujuan jam 5 nanti.😔;3071;O;1;3230;09/12/2022 13:33;09/12/2022 13:33;76721
08/12/2022 03:25;convomfs;"🤍 kalian tim yg kebangun atau belum tidur? 
Klo sender kebangun😔";3070;O;1;3229;09/12/2022 13:32;09/12/2022 13:32;1105
08/12/2022 03:29;convomfs;🤍 real haha https://t.co/xmqgOWUPpN;3069;O;1;3228;09/12/2022 13:32;09/12/2022 13:32;2485
08/12/2022 03:35;convomfs;🤍 yg muslim bisa ga puasa tanpa saur dulu?;3068;O;1;3227;09/12/2022 13:32;09/12/2022 13:32;843
08/12/2022 03:35;convomfs;💭 selamat pagi semua!;3067;E;1;3226;09/12/2022 13:32;09/12/2022 13:32;56654
08/12/2022 03:53;convomfs;🤍 Jam segini kalian pada ngapain nih? Kalo sender masih rebahan hehehe. 😅;3066;O;1;3225;09/12/2022 13:31;09/12/2022 13:31;718
08/12/2022 04:37;convomfs;🤍 lagi ovt, seberapa cinta kalian dengan pacar kalian yg skrg?;3065;O;1;3224;09/12/2022 13:31;09/12/2022 13:31;2041
08/12/2022 04:42;convomfs;🤍 mau nanya dong, kalian yg suka minta ditebengin org suka ngasih uang bensin gak? aku selalu nebengin orang yg jaraknya lumayan muter jauh tpi gak dikasi uang bensin sjaksjsk;3064;O;1;3223;09/12/2022 13:31;09/12/2022 13:31;18753
08/12/2022 04:48;convomfs;💭 sender mimpi dimarahin my ex karna ga sengaja pencet nelfon dia 😭;3063;O;1;3222;09/12/2022 13:30;09/12/2022 13:30;1999
08/12/2022 04:52;convomfs;💭 Aku bingung mau gimanaa😭😭,temenku ini cantik banget. https://t.co/KjsFSrQ014;3062;O;1;3221;09/12/2022 13:30;09/12/2022 13:30;751
08/12/2022 05:07;convomfs;"💭 maksudnya ""dan naga"" itu apa sih?";3061;O;1;3220;09/12/2022 13:30;09/12/2022 13:30;12406
08/12/2022 05:08;convomfs;💭 sebutkan kegiatan kalian di pagi hari ini;3060;O;1;3219;09/12/2022 13:30;09/12/2022 13:30;10314
08/12/2022 05:10;convomfs;🤍 KOCHENG KAMU KENAPA NAIK MEJA KAN JADI DILEMPAR SAMA OM2 GALAK 😐 https://t.co/sdRSDz2c1r;3059;O;1;3218;09/12/2022 13:30;09/12/2022 13:30;429745
08/12/2022 05:15;convomfs;💭 jam jam kebelet boker;3058;O;1;3217;09/12/2022 13:23;09/12/2022 13:23;146754
08/12/2022 05:15;convomfs;🤍 ternyata anak peringkat 1 paralel di sklh sender tuh tiap ujian buka google.. 😄😄😄💔;3057;O;1;3216;09/12/2022 13:20;09/12/2022 13:20;7848
08/12/2022 05:18;convomfs;🤍 hari ini sender ultah, tapi blum ada yang ucapin samsek. boleh mita tolong ucapin selamat?;3056;O;1;3215;09/12/2022 13:20;09/12/2022 13:20;2,81097E+16
08/12/2022 05:18;convomfs;🤍 QRT RANDOMMM BUAT PENYEMANGAT HARI INI🤺💪🏼;3055;O;1;3214;09/12/2022 13:15;09/12/2022 13:15;21287
08/12/2022 05:32;convomfs;🤍 pagi all met beraktifitas di hari kamis bwat km yank manis https://t.co/MYvvl5qkIf;3054;E;1;3213;09/12/2022 13:15;09/12/2022 13:15;6491
08/12/2022 05:37;convomfs;gaesss kalo misalnya mau upload video ke gdrive tapi gagal mulu tuh kenapa ya?? beneran ga ngerti soalnya heheh makasii 🤍;3053;O;1;3212;09/12/2022 13:15;09/12/2022 13:15;1177
08/12/2022 05:38;convomfs;🤍 Aku nge-crushin anak sanggar tari. Jd aku tau acc ig sanggar tarinya, tp aku ga tau nama doi apalagi acc doi. Help prenn, apakah aku dm aja acc sanggar tarinya buat nanya acc doi atau setidaknya nama doi?😭;3052;O;1;3211;09/12/2022 13:15;09/12/2022 13:15;24189
08/12/2022 05:38;convomfs;Kalian kalo kepanasan gitu pusing ga gais? Atau ini karna aku gemuk ya? 🤍;3051;O;1;3210;09/12/2022 13:14;09/12/2022 13:14;1976
08/12/2022 05:39;convomfs;"💭 GIRLS ONLY 

Ada yg kalo mau mendekati haid suka mual? Ini redain mual pas PMS gimana? Aku baru pertama kali kayak gini, udah minum tapi kayak eneg gitu 😭";3050;O;1;3209;09/12/2022 13:14;09/12/2022 13:14;1826
08/12/2022 05:42;convomfs;💭 thoughts on orang insecure tapi salahin orang lain? semisal dia insecure soal A, ntar dia ngomong “gara gara dia begitu jadinya gue gak sayang sama diri sendiri”;3049;O;1;3208;09/12/2022 13:14;09/12/2022 13:14;9015
08/12/2022 05:44;convomfs;💭 user redmi only, hp kalian pernah mati-mati mulu ga? kek kalo buka aplikasi langsung mati, ada telpon langsung mati. hp ku kek gitu sekarang, cara benerinnya gimana?;3048;O;1;3207;09/12/2022 13:14;09/12/2022 13:14;1004
08/12/2022 05:44;convomfs;💭 halo ada yang pernah jualan di tiktok live ga ya? aku mau tanya tanya sedikit buat metode penelitian kuantitatif kuuu nih:( thank u;3047;O;1;3206;09/12/2022 13:14;09/12/2022 13:14;2117
08/12/2022 05:45;convomfs;"masih sender yang sama.. belum penuh kok! dan jaringan nya bagus2 aja perasaan :(  🤍
https://t.co/2UatKswg18 https://t.co/rOLqm0n7cy";3046;O;1;3205;09/12/2022 13:14;09/12/2022 13:14;99579
08/12/2022 05:50;convomfs;"cw // kpop

guyss aku pengen ngepoin seventeen. saran dong konten mereka apa aja yg harus kutontonn. aku cuma pernah nonton gose yang hantu ituu😭 ada saran lain gaa yang lebih seru dan ngakak atau yang ngenalin sifat2 mereka lebih jauh? makasii sebelumnya &lt;3 💭 https://t.co/497rFKxZjS";3045;O;1;3204;09/12/2022 13:12;09/12/2022 13:12;6393
08/12/2022 05:55;convomfs;🤍 mitos gaksi kalo ip gaboleh di charger sampe 100%;3044;O;1;3203;09/12/2022 13:12;09/12/2022 13:12;1379
08/12/2022 05:57;convomfs;🤍 apa yang bikin kalian suka sama discord?;3043;O;1;3202;09/12/2022 13:12;09/12/2022 13:12;1926
08/12/2022 06:06;convomfs;💭 💭 katanya usaha enggak menghianati hasil tapi nilai PAS ku jelek banget, padahal aku belajar sampe malem 😔😔😔😔😔;3042;N;1;3201;09/12/2022 13:12;09/12/2022 13:12;42536
08/12/2022 06:08;convomfs;🤍 cewek friendly emang salah ya?;3041;O;1;3200;09/12/2022 13:11;09/12/2022 13:11;1475
08/12/2022 06:11;convomfs;🤍 halo ini tiba tiba laptopku gabisa konek wifi, mau tanya ada yang tau ga ini cara ngatasinnya gimana? aku udah liat tutor yt tapi tetep gabisa https://t.co/uI4srRBL0h;3040;O;1;3199;09/12/2022 13:11;09/12/2022 13:11;5021
08/12/2022 06:11;convomfs;🤍 baru tau dan naga berawal dari sini 😭😭😭😭 https://t.co/WtgaJuSWqY;3039;O;1;3198;09/12/2022 13:11;09/12/2022 13:11;194
08/12/2022 06:13;convomfs;🤍 menurut kalian bh turun 3% dalam 3 bulan tuh boros ga? tia;3038;O;1;3197;09/12/2022 13:11;09/12/2022 13:11;9121
08/12/2022 06:16;convomfs;guys ada yg tau matiin itu gak? di kalian ada begitu nya juga kah? 🤍 https://t.co/oqf3E3bv9T;3037;O;1;3196;09/12/2022 13:11;09/12/2022 13:11;939
08/12/2022 06:19;convomfs;🤍 pagi semuaaa hari ini sender ulang tahun pas bgt masih ujian, doain smoga lancar yaa^⁠_⁠_⁠_⁠_⁠_⁠_⁠_⁠_⁠_⁠^ hv a nice day guyss💐✨;3036;E;1;3195;09/12/2022 13:11;09/12/2022 13:11;1563
08/12/2022 06:20;convomfs;🤍 embun nya spti portal menuju isekai https://t.co/XYKO16o0MP;3035;O;1;3194;09/12/2022 13:11;09/12/2022 13:11;86524
08/12/2022 06:20;convomfs;🤍 tempat badminton yang recommended di Jogja dimana ya guys 🤔;3034;O;1;3193;09/12/2022 13:09;09/12/2022 13:09;1601
08/12/2022 06:25;convomfs;💭  kalo ngejar kamu, ngga dlu deh, aku mending ngejar list drakor and diracin ku🙏 https://t.co/wYg1X8kIsB;3033;O;1;3192;09/12/2022 13:09;09/12/2022 13:09;11022
08/12/2022 06:25;convomfs;💭 gw cwo kurus, kenapa ya suka bgt liat cwe yg agak berisi😳 bawaannya pengen tak peluk, gemesin soalnya😭🙏;3032;O;1;3191;09/12/2022 13:09;09/12/2022 13:09;6554
08/12/2022 06:28;convomfs;💭 angkat tangannya kalau kalian golongan manusia yang nyesel bleaching rambut;3031;O;1;3190;09/12/2022 13:09;09/12/2022 13:09;8235
08/12/2022 06:29;convomfs;💭 mniezz ada yng mau nonton the dream show gx?? daerah bandung yu nonton aku lgi nyari temen nieh;3030;O;1;3189;09/12/2022 13:09;09/12/2022 13:09;1399
08/12/2022 06:31;convomfs;💭 lihat deh lucu banget osis sekolahku 😣💐 https://t.co/CoTpKbv5Bx;3029;O;1;3188;09/12/2022 13:09;09/12/2022 13:09;1185
08/12/2022 06:34;convomfs;💭 ada engga sih kartu internet yang paketnya murah-murah dan terjangkau buat manusia yang engga punya byk duit 😭 https://t.co/AdiBRFrl19;3028;O;1;3187;09/12/2022 13:09;09/12/2022 13:09;2408
08/12/2022 06:37;convomfs;💭 ternyata melakukan hal positif yang kita suka itu se-bahagia itu yaa, walaupun hanya hal sederhana😭👍;3027;A;1;3186;09/12/2022 13:09;09/12/2022 13:09;17595
08/12/2022 06:41;convomfs;"💭 Aplikasi pertama yg kalian buka setelah bangun tidur pagi ini apa?? 

Sender: whatsapp";3026;O;1;3185;09/12/2022 13:08;09/12/2022 13:08;1633
08/12/2022 06:44;convomfs;💭 udh siap blm? mas jemput sekarang ya https://t.co/1zhz13lsGI;3025;O;1;3184;09/12/2022 13:08;09/12/2022 13:08;1467
08/12/2022 06:44;convomfs;🤍 guys boleh saran hastag kece dan menarik buat ngajak orang berolahraga tidak? terimakasih ✨;3024;O;1;3183;09/12/2022 13:08;09/12/2022 13:08;100903
08/12/2022 06:45;convomfs;"💭 Guys maaf bgt bikin kalian mikir keras, tp dari judul yg kemarin belum ada yg bener. Maaf bgt yaa, kalo kalian gak tau gapapa deh aku nyerah aja nyari filmnya😅
https://t.co/Ok2BSfQ48t https://t.co/Kaom0dIBR1";3023;O;1;3182;09/12/2022 13:07;09/12/2022 13:07;2476
08/12/2022 06:45;convomfs;"💭 guys saran make up look untuk tema yearbook house party dong, yang flashproof soalnya fotoannya malem &amp; pake flash. THANK YOUUUU &lt;3";3022;O;1;3181;09/12/2022 13:06;09/12/2022 13:06;7457
08/12/2022 06:51;convomfs;🤍 Saran kado buat temen mending tumbrl atau pouch make up? Makasih!;3021;O;1;3180;09/12/2022 13:06;09/12/2022 13:06;1535
08/12/2022 06:56;convomfs;💭 wts abang laki-laki, no plus banyak minus. yang minat, reply aja. 😇;3020;O;1;3179;09/12/2022 13:06;09/12/2022 13:06;301387
08/12/2022 07:02;convomfs;"🤍 temen kelompok gw
Cosplay anime no 1
Tugas kelompok sekian 😭";3019;O;1;3178;09/12/2022 13:01;09/12/2022 13:01;10358
08/12/2022 07:04;convomfs;💭 //cw tik tok// ngeri juga org pinter disalahin mulu ya 😶 https://t.co/4RXmlzdm90;3018;N;1;3177;09/12/2022 13:01;09/12/2022 13:01;114495
08/12/2022 07:08;convomfs;"💭 harga membership gym, rata"" berapa yaa?";3017;O;1;3176;09/12/2022 12:59;09/12/2022 12:59;19796
08/12/2022 07:11;convomfs;💭 iyh kenapa yh [mrasa insekur] https://t.co/4Tl9B1ktMu;3016;A;1;3175;09/12/2022 12:59;09/12/2022 12:59;2698
08/12/2022 07:14;convomfs;drop punya kaliann 🤍 https://t.co/Cs1lKdUjwa;3015;O;1;3174;09/12/2022 12:58;09/12/2022 12:58;2708
08/12/2022 07:14;convomfs;"sender dipuji mukanya manis dan ga ngebosenin sama temen cowok. tapi dia negesin kalo sender tuh ga cantik😭 

sebenernya apa dah bedanya manis sama cantik?? 💭";3014;O;1;3173;09/12/2022 12:58;09/12/2022 12:58;1718
08/12/2022 07:14;convomfs;"CW // KPOP 💭
Boleh minta vt NCT 127 gak yg member nya ada ngomong gini
Jn: one n only johnny suh
Ty: siul lagu make a wish di kolam renang
Dy: i hate this guy
Jh: two baddie two baddies one porsche
Yt: diajarin ngomong ""johfam"" tp malah bilang thankyou
Mk: its my time, my (cont)";3013;O;1;3172;09/12/2022 12:58;09/12/2022 12:58;5609
08/12/2022 07:14;convomfs;"time to shinee
Hc: haechanie wattayo
Kl taeil sm jungwoo ak lupa mreka ngomong apa";3012;E;1;3171;09/12/2022 12:58;09/12/2022 12:58;31353
08/12/2022 07:15;convomfs;🤍 kalo aku kebo terus kamu apa?;3011;O;1;3170;09/12/2022 12:58;09/12/2022 12:58;1097
08/12/2022 07:18;convomfs;🤍 sapa paginya diawali dengan mara2 sini cung tangan 🤪🙌🏻 https://t.co/HDHEZ37Bru;3010;O;1;3169;09/12/2022 12:58;09/12/2022 12:58;8904
08/12/2022 07:19;convomfs;💭 bayangin kamu adalah wanita tercantik no 1 di dunia;3009;O;1;3168;09/12/2022 12:58;09/12/2022 12:58;3936
08/12/2022 07:20;convomfs;🤍 classmeet buat apa coi mending libur;3008;N;1;3167;09/12/2022 12:57;09/12/2022 12:57;61352
08/12/2022 07:25;convomfs;💭 udah mandi udah siap malah gajadi kelas huft, untung blm berangkat;3007;O;1;3166;09/12/2022 12:56;09/12/2022 12:56;16616
08/12/2022 07:25;convomfs;Plis aku mau record call watsap jdi spill apk yg bisa digunain dongg, yg kedengeran suaranya 🤍;3006;O;1;3165;09/12/2022 12:56;09/12/2022 12:56;2625
08/12/2022 07:26;convomfs;🤍 masih suka sedih kalo liat papa sender tiba tiba kena penyakit stroke, rasanya kayak kejadiannya cepet banget dan gak nyangka. tapi mau gimana lagi, semuanya udah kejadian dan harus bisa nerima kan;3005;N;1;3164;09/12/2022 12:56;09/12/2022 12:56;2588
08/12/2022 07:28;convomfs;🤍 hi! minta tolong tag akun aku dong @/atheilr  trimakasii https://t.co/N5djIgIkUw;3004;O;1;3163;09/12/2022 12:56;09/12/2022 12:56;3599
08/12/2022 07:28;convomfs;"💭 Mending mana ya? Nama tempat sama, barang yg sama, beda cabang
1. Tuker garansi tapi jauh (aslinya beli di situ)
2. Beli baru tapi tempatnya deket

Thank you!";3003;O;1;3162;09/12/2022 12:56;09/12/2022 12:56;10628
08/12/2022 07:30;convomfs;🤍 hari sabtu kenapa lama banget, gw udah muak sama pas;3002;N;1;3161;09/12/2022 12:56;09/12/2022 12:56;2281
08/12/2022 07:30;convomfs;Ini talig hang tag label baju gt, trus kalo mau pasang dibajunya ni tali gimana caranya?:/ 🤍 https://t.co/rNyCPKRAbi;3001;O;1;3160;09/12/2022 12:56;09/12/2022 12:56;2833
08/12/2022 07:33;convomfs;💭 bagi meme Jawa kaya gini dongg. TIA! https://t.co/zlXOBbIPc6;3000;O;1;3159;09/12/2022 12:55;09/12/2022 12:55;7602
08/12/2022 07:34;convomfs;💭 haloo, no salty tp aku mau nanya ... disini ada yang pake ip 12 pro kah???? aku mau beyi tp maju mundur karena katanya cepet panas tp aku mau denger langsung dari penggunanyaa, atau kalau bisa juga kasi saran baiknya aku beyi ip 12 atau 12 pro dari segi tahan lamanya (cont);2999;O;1;3158;09/12/2022 12:55;09/12/2022 12:55;9758
08/12/2022 07:34;convomfs;berapa tahun :D makasih banyaaak! maaf sebelumnya kalo ada kata2 yang salah yaaah;2998;O;1;3157;09/12/2022 12:55;09/12/2022 12:55;22271
08/12/2022 07:34;convomfs;💭 ngilangin kuning2 di tas tuh gimana sih guyss (tasnya bahannya kaya kain gitu);2997;O;1;3156;09/12/2022 12:55;09/12/2022 12:55;1371
08/12/2022 07:35;convomfs;💭 cwe under 160cm boleh liat ootdnya yg keliatan agak tinggi? sender lagi nyari referensi😔;2996;O;1;3155;09/12/2022 12:55;09/12/2022 12:55;5676
08/12/2022 07:36;convomfs;ada yang gini juga? padahal udah diupdate 🤍 https://t.co/ph4FvGGCFK;2995;O;1;3154;09/12/2022 12:54;09/12/2022 12:54;919
08/12/2022 07:37;convomfs;💭 met pagi kawand-kawand, jgn lupa mam yg bnyk;2994;E;1;3153;09/12/2022 12:54;09/12/2022 12:54;2215
08/12/2022 07:40;convomfs;🤍 kasih saran dong harus gimana biar dia ngejauh ga chat mulu sama minta main. Jujur bapek engga, risih iya.;2993;O;1;3152;09/12/2022 12:54;09/12/2022 12:54;832
08/12/2022 07:40;convomfs;au full inggris ada ga? spill 🤍;2992;O;1;3151;09/12/2022 12:54;09/12/2022 12:54;103
08/12/2022 07:48;convomfs;💭 mi ni mal li ma ka ta https://t.co/Qaz0Is5Etn;2991;O;1;3150;09/12/2022 12:54;09/12/2022 12:54;20025
08/12/2022 07:51;convomfs;klo baca buku inggris bisa ningkatin skill menulis juga ga? gw sebener nya bisa baca nya, tapi nulis nya ga bisa 🤍;2990;O;1;3149;09/12/2022 12:54;09/12/2022 12:54;2539
08/12/2022 07:52;convomfs;pagi pagi enaknya galau🫂 🤍 https://t.co/iWPdhvDYWo;2989;O;1;3148;09/12/2022 12:54;09/12/2022 12:54;4931
08/12/2022 07:53;convomfs;🤍 Kalian pas brp hari guys?;2988;O;1;3147;09/12/2022 12:54;09/12/2022 12:54;1569
08/12/2022 07:54;convomfs;🤍 komplotan begal https://t.co/3z0qYtbC1n;2987;O;1;3146;09/12/2022 12:54;09/12/2022 12:54;153
08/12/2022 07:55;convomfs;barusan gempa ya guys.. stay safe semua 🤍;2986;C;1;3145;09/12/2022 12:54;09/12/2022 12:54;14156
08/12/2022 07:55;convomfs;💭 GEMPA GA SIH??;2985;O;1;3144;09/12/2022 12:54;09/12/2022 12:54;1143
08/12/2022 07:56;convomfs;🤍 rekomendasi bento cake yg lucu dong;2984;O;1;3143;09/12/2022 12:54;09/12/2022 12:54;962
08/12/2022 07:56;convomfs;🤍 yang suka bikin corat coret, ada yang punya qr code brush ibis yang warnanya bisa auto gradasi gitu gaakk? tia!;2983;O;1;3142;09/12/2022 12:53;09/12/2022 12:53;4164
08/12/2022 08:00;convomfs;Saran timbangan digital badan yang kalian pake dan ngga mudah error dong guys. Punya sender baru pakai sebulan dah error, mau gantiii 💭 terus mending baterai atau usb?;2982;O;1;3141;09/12/2022 12:53;09/12/2022 12:53;41735
08/12/2022 08:04;convomfs;"💭 dengerin oceans &amp; engines nya NIKI adalah sebuah seni menggalaukan diri😔";2981;N;1;3140;09/12/2022 12:53;09/12/2022 12:53;36689
08/12/2022 08:04;convomfs;ada yg suka sebel ga sm org yg ngomong tuh lelet gitu kata per katanya jd emosi sndiri 🤍;2980;N;1;3139;08/12/2022 18:54;08/12/2022 18:54;20888
08/12/2022 08:05;convomfs;"🤍 when you lost someone, bingung mau ceritain hal random kesiapa, bingung mau kirim foto sama video kucing lucu ke siapa. mau kirim ke orangnya, i already annoying to him :""D";2979;N;1;3138;08/12/2022 18:54;08/12/2022 18:54;85653
08/12/2022 08:06;convomfs;🤍 gempanya berasa sampe depok ga si gais?;2978;O;1;3137;08/12/2022 18:52;08/12/2022 18:52;1835
08/12/2022 08:08;convomfs;"💭 ada yg mau bantuin isi padlet ultah buat temenku ngga? lagi beda kota ni. gabisa ngasih surprise langsung🥺🥺🥺
klo ada yg mau nanti aku dm linknya. jangan lupa open dm, makasii";2977;O;1;3136;08/12/2022 18:52;08/12/2022 18:52;2491
08/12/2022 08:09;convomfs;💭 ada bnrnya jg :'( https://t.co/K4bXRsKKi3;2976;A;1;3135;08/12/2022 18:52;08/12/2022 18:52;5461
08/12/2022 08:10;convomfs;guys bahasa inggrisnya untuk menjadi lebih siap dalam ujian itu apa yaaa? 💭;2975;O;1;3134;08/12/2022 18:52;08/12/2022 18:52;39681
08/12/2022 08:14;convomfs;💭 aku make concealer somethinc shade sand, kalo di esqa ini shade truffle apa pancake yah?? pengen ganti soalnya heheheh;2974;O;1;3133;08/12/2022 18:52;08/12/2022 18:52;2241
08/12/2022 08:15;convomfs;💭 INI SERU TERUS BAGUS BANGEEEEET NYESEL BARU NONTON, SARANIN LAGI YANG SEJENING GINI DONG, TERNYATA SERU NONTON ORANG PINTER SHARING SHARING 😭 https://t.co/XVilxYfznf;2973;E;1;3132;08/12/2022 18:52;08/12/2022 18:52;51807
08/12/2022 08:15;convomfs;orang ini kenapa ya? ngatur2 admin g*r1ndra.. ya terserah adminnya lah mau ngapain. lagian ini twitter, semua bebas berpendapat. gua sendiri ngga peduli kalau ini mrpk strategi partai biar kepilih pemilu, krn adminnya emang asik kok. 💭 https://t.co/hAhYMxRTsh;2972;O;1;3131;08/12/2022 18:51;08/12/2022 18:51;17919
08/12/2022 08:15;convomfs;ciwi ciwi, kalian yang workout kalo lagi red days hari ke 1-4 workout ga? Atau libur dulu? 💭;2971;O;1;3130;08/12/2022 18:50;08/12/2022 18:50;118728
08/12/2022 08:15;convomfs;🤍 leeseo ive mirip jedar apa gue doang yang ngerasa;2970;O;1;3129;08/12/2022 18:48;08/12/2022 18:48;6322
08/12/2022 08:18;convomfs;💭 halo aku mau tanya,aku udah sakit pinggang kiri bawah sebulanan dan sakitnya sampe ke kaki. Chat di halodoc katanya kena saraf tp kemarin konsul klinik dan tes urine ktnya infeksi saluran kemih,mau tnya kalo infeksi saluran kemih smpe sakit kaki kah?mungkin disini ada (cont);2969;O;1;3128;08/12/2022 18:48;08/12/2022 18:48;5802
08/12/2022 08:18;convomfs;yg dokter atau tau mslh ini😭kakiku sakit bgt rasanya;2968;O;1;3127;08/12/2022 18:48;08/12/2022 18:48;14353
08/12/2022 08:20;convomfs;🤍 sick and tired;2967;N;1;3126;08/12/2022 18:48;08/12/2022 18:48;2005
08/12/2022 08:20;convomfs;tangan kalian pernah gksih gatel kek yang gatelnya klo digaruk jd agk panas gtu😭 pls help ini gimana ya biar ga gatel lg😭 btw ini jd agk melenting gtu dikit🥹 💭 https://t.co/UOkTE3OZ3q;2966;O;1;3125;08/12/2022 18:48;08/12/2022 18:48;261
08/12/2022 08:20;convomfs;"💭 guys kira"" bagusan dan awetan yang mana, buat anak sma biar bisa sampe kuliah? atau ada rekomendasi lain? terima kasih https://t.co/DuNw7ttxrq";2965;O;1;3124;08/12/2022 18:48;08/12/2022 18:48;10618
08/12/2022 08:23;convomfs;💭 cara biar twit ada tulisan kayak gitu gimana ya? https://t.co/flpxngSkEg;2964;O;1;3123;08/12/2022 18:48;08/12/2022 18:48;133
08/12/2022 08:23;convomfs;🤍 mau nonton tapi dimanaaaaa 😭🙏🏼🙏🏼🙏🏼 https://t.co/aaKjRGyCmK;2963;O;1;3122;08/12/2022 18:48;08/12/2022 18:48;3781
08/12/2022 08:25;convomfs;🤍 tbtb kepikiran, tahun kemaren ak ganti chairmate sampe 4 kali dlm 1 tahun. apa aku sebikin gnyaman itu ya😭 chairmate terakhir tu ky terpaksa karna mau naik kls, abis naik kls dia lgsg pindah sekolah😭😭;2962;N;1;3121;08/12/2022 18:48;08/12/2022 18:48;10568
08/12/2022 08:25;convomfs;💭 self rewardku tiap minggu adalah pas sabtunya naik ojol biar cepet sampe rumah😁 karena biasanya macet²an naik angkutan umum. Kalau kalian?;2961;O;1;3120;08/12/2022 18:47;08/12/2022 18:47;295641
08/12/2022 08:28;convomfs;🤍 gais mau nanya, ini kucingnya jamuran kah atau gimana??? btw ini meng disekolahku https://t.co/yPIGvtClYp;2960;O;1;3119;08/12/2022 18:42;08/12/2022 18:42;4898
08/12/2022 08:30;convomfs;🤍 tolong dongg hehe tia!🫶🏻🫶🏻🫶🏻 https://t.co/y4hnAUjZ5n;2959;O;1;3118;08/12/2022 18:42;08/12/2022 18:42;2527
08/12/2022 08:35;convomfs;🤍 iri iri iri iri iri iri iri iri;2958;N;1;3117;08/12/2022 18:42;08/12/2022 18:42;8445
08/12/2022 08:35;convomfs;Sekarang apa apa kaya standar cantik itu harus chindo ya, sender jalan sama temen cowo ngomongin chindo, sama yang lain juga sama 🤍;2957;O;1;3116;08/12/2022 18:42;08/12/2022 18:42;6039
08/12/2022 08:35;convomfs;💭 mwt pagi https://t.co/fJQ6bJcFM3;2956;E;1;3115;08/12/2022 18:42;08/12/2022 18:42;2386
08/12/2022 08:36;convomfs;💭 mau tanya dong kalian yg umurnya 20+ ada yg pake skincare dr pi93on gak? Boleh dipake org dewasa gasi?  formula nya ngaruh ke kulit kita ga itu? Terimakasih;2955;O;1;3114;08/12/2022 18:42;08/12/2022 18:42;4813
08/12/2022 08:37;convomfs;🤍 sender lagi bu dan rencananya mau jualan, kira2 jualan apa ya yg banyak peminatnya? Tia!;2954;O;1;3113;08/12/2022 18:42;08/12/2022 18:42;338531
08/12/2022 08:42;convomfs;orang ga pernah pacaran tbtb pagiini ad yg blg 'sebagian dari kamu, milik aku' gwe hrus apa.... 💭;2953;O;1;3112;08/12/2022 18:36;08/12/2022 18:36;6407
08/12/2022 08:42;convomfs;💭 rill 😔☝🏻 https://t.co/2vCiveIyJR;2952;O;1;3111;08/12/2022 18:36;08/12/2022 18:36;3442
08/12/2022 08:42;convomfs;"💭 TITIPAN
 tolongin guys ini gimana ya https://t.co/9G8brt8Rqh";2951;O;1;3110;08/12/2022 18:36;08/12/2022 18:36;18755
08/12/2022 08:43;convomfs;💭 guys mau nanya, kalo mau buat atm mandiri tuh kudu nginstal app livin dulu ya? Ga usah ke bank dulu dan kalo uda daftar baru nanti ke bank nya, emang gitu ya?;2950;O;1;3109;08/12/2022 18:36;08/12/2022 18:36;1161
08/12/2022 08:45;convomfs;Pliss tolongin senderr panik bgt huhuu. Jadi aku kan bikin surat confess gtu ke crushku. Nah ini sender abis mandi, cari tu surat g ada. Curiga dibaca kakak/ortu. Aku mesti gimana ya ntarrr 😭😭 💭;2949;O;1;3108;08/12/2022 18:36;08/12/2022 18:36;1289
